795.0,239.0,20.0,979.0,831.0,541.0,16.0,0.0,0.0
3.0,10.0,1.0,12.0,4.0,1.0,0.0,0.0,0.0
1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,9.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0
8.0,20.0,2.0,26.0,12.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,12.0,0.0,5.0,3.0,2.0,1.0,2.0,0.0
0.0,11.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
487.0,430.0,55.0,977.0,605.0,398.0,39.0,2.0,0.0
1.0,6.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0
495.0,1180.0,457.0,1447.0,1016.0,945.0,26.0,1.0,0.0
2.0,51.0,2.0,0.0,0.0,17.0,2.0,42.0,1.0
3.0,26.0,2.0,11.0,4.0,1.0,0.0,0.0,0.0
29.0,129.0,16.0,126.0,34.0,9.0,1.0,0.0,0.0
0.0,10.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0
5.0,70.0,2.0,18.0,4.0,2.0,2.0,15.0,1.0
180.0,325.0,3.0,263.0,147.0,35.0,1.0,8.0,0.0
0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,9.0,2.0,7.0,2.0,0.0,3.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20.0,283.0,7.0,170.0,37.0,22.0,3.0,0.0,0.0
13.0,26.0,0.0,20.0,10.0,5.0,0.0,0.0,1.0
10.0,5.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0
495.0,1180.0,457.0,1447.0,1016.0,945.0,26.0,1.0,0.0
1.0,20.0,6.0,11.0,6.0,2.0,0.0,3.0,0.0
1.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0
2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
5.0,6.0,1.0,8.0,1.0,0.0,0.0,0.0,1.0
103.0,153.0,11.0,191.0,112.0,60.0,8.0,0.0,0.0
8.0,11.0,0.0,10.0,5.0,0.0,1.0,0.0,1.0
22.0,20.0,2.0,35.0,26.0,31.0,1.0,0.0,0.0
1.0,11.0,2.0,12.0,3.0,2.0,2.0,3.0,0.0
2.0,12.0,1.0,11.0,1.0,0.0,1.0,1.0,0.0
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.0,87.0,19.0,21.0,7.0,2.0,0.0,109.0,0.0
0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1668.0,1022.0,174.0,3519.0,2688.0,1861.0,42.0,70.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1714.0,846.0,9.0,2697.0,1813.0,1242.0,77.0,50.0,0.0
1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,10.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13.0,40.0,1.0,39.0,7.0,4.0,0.0,0.0,0.0
0.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
22.0,45.0,3.0,66.0,23.0,9.0,3.0,0.0,0.0
82.0,93.0,13.0,195.0,91.0,61.0,6.0,0.0,0.0
0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,4.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0
18.0,84.0,7.0,90.0,23.0,13.0,2.0,0.0,0.0
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20.0,133.0,23.0,80.0,28.0,7.0,0.0,2.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
13.0,33.0,6.0,32.0,15.0,4.0,0.0,3.0,0.0
7.0,23.0,2.0,20.0,5.0,3.0,1.0,0.0,0.0
2719.0,200.0,4.0,2678.0,2641.0,3041.0,146.0,194.0,0.0
8.0,48.0,3.0,30.0,13.0,4.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
279.0,175.0,4.0,466.0,349.0,185.0,20.0,0.0,0.0
151.0,351.0,16.0,301.0,204.0,80.0,0.0,0.0,0.0
100.0,514.0,49.0,284.0,89.0,70.0,12.0,64.0,0.0
2.0,25.0,0.0,8.0,1.0,9.0,0.0,41.0,0.0
156.0,289.0,53.0,231.0,214.0,62.0,10.0,0.0,0.0
26.0,91.0,5.0,69.0,39.0,11.0,1.0,0.0,0.0
19.0,72.0,4.0,95.0,26.0,6.0,3.0,0.0,0.0
0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
87.0,387.0,40.0,305.0,181.0,28.0,4.0,1.0,0.0
3.0,31.0,0.0,9.0,6.0,1.0,0.0,31.0,0.0
152.0,130.0,7.0,201.0,98.0,36.0,12.0,24.0,0.0
318.0,101.0,11.0,512.0,368.0,258.0,55.0,1.0,0.0
17.0,13.0,6.0,44.0,18.0,15.0,2.0,0.0,0.0
2.0,52.0,12.0,8.0,5.0,4.0,0.0,0.0,1.0
409.0,757.0,167.0,1175.0,593.0,267.0,7.0,0.0,0.0
8.0,32.0,0.0,38.0,5.0,4.0,0.0,0.0,0.0
324.0,257.0,22.0,603.0,534.0,247.0,25.0,40.0,0.0
1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
19.0,318.0,44.0,224.0,108.0,30.0,4.0,16.0,0.0
3.0,14.0,5.0,9.0,0.0,1.0,0.0,0.0,1.0
2.0,5.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,27.0,1.0,15.0,3.0,2.0,0.0,1.0,0.0
1.0,7.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0
22.0,53.0,2.0,39.0,21.0,3.0,1.0,0.0,1.0
0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,14.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
204.0,796.0,38.0,274.0,184.0,43.0,6.0,0.0,0.0
507.0,494.0,23.0,543.0,364.0,527.0,15.0,178.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,14.0,1.0,11.0,7.0,1.0,1.0,0.0,1.0
1.0,10.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,10.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0
0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2.0,7.0,0.0,8.0,3.0,0.0,0.0,0.0,1.0
38.0,285.0,6.0,108.0,70.0,89.0,13.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nan,nan,nan,nan,nan,nan,nan,nan,1.0
3.0,31.0,2.0,12.0,1.0,2.0,0.0,0.0,1.0
3.0,5.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0
78.0,124.0,9.0,96.0,57.0,35.0,2.0,6.0,0.0
11.0,15.0,1.0,24.0,20.0,10.0,0.0,0.0,0.0
1.0,7.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,14.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0
77.0,224.0,6.0,196.0,106.0,63.0,10.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21.0,143.0,4.0,153.0,88.0,40.0,2.0,1.0,0.0
13.0,213.0,35.0,40.0,11.0,0.0,0.0,0.0,1.0
126.0,342.0,33.0,241.0,108.0,1.0,2.0,1.0,0.0
1.0,12.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0
11.0,20.0,3.0,23.0,4.0,2.0,0.0,26.0,0.0
28.0,64.0,25.0,92.0,40.0,33.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
90.0,502.0,39.0,154.0,66.0,21.0,3.0,52.0,0.0
5.0,22.0,2.0,24.0,2.0,0.0,0.0,0.0,0.0
41.0,200.0,48.0,127.0,46.0,14.0,1.0,41.0,0.0
10.0,33.0,0.0,17.0,6.0,2.0,0.0,0.0,0.0
0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
12.0,77.0,8.0,25.0,8.0,3.0,1.0,0.0,0.0
1.0,43.0,0.0,19.0,1.0,7.0,0.0,12.0,1.0
2680.0,430.0,47.0,5801.0,4450.0,556.0,36.0,190.0,0.0
3.0,33.0,11.0,23.0,5.0,3.0,0.0,0.0,0.0
6.0,32.0,7.0,36.0,13.0,11.0,0.0,26.0,0.0
228.0,153.0,19.0,214.0,177.0,29.0,3.0,2.0,0.0
1.0,10.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0
144.0,255.0,47.0,272.0,264.0,184.0,15.0,0.0,0.0
0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8.0,9.0,1.0,12.0,6.0,4.0,0.0,0.0,1.0
0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1746.0,451.0,42.0,3323.0,2354.0,3851.0,156.0,285.0,0.0
6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
12.0,2.0,0.0,6.0,4.0,0.0,0.0,0.0,1.0
0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,26.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0
42.0,55.0,3.0,57.0,17.0,6.0,0.0,1.0,0.0
0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,16.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
0.0,24.0,3.0,9.0,5.0,3.0,0.0,0.0,1.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
11.0,10.0,1.0,11.0,11.0,0.0,1.0,0.0,1.0
1.0,35.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0
1.0,40.0,0.0,12.0,3.0,1.0,0.0,45.0,0.0
1.0,7.0,0.0,2.0,1.0,1.0,0.0,3.0,0.0
0.0,4.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0
2215.0,827.0,171.0,2996.0,2488.0,5281.0,111.0,34.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,13.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0
0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,15.0,2.0,6.0,2.0,1.0,0.0,0.0,1.0
0.0,19.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0
0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5.0,33.0,1.0,13.0,6.0,1.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10.0,78.0,0.0,52.0,6.0,13.0,0.0,9.0,0.0
11.0,66.0,6.0,39.0,5.0,1.0,0.0,0.0,0.0
2.0,10.0,0.0,10.0,0.0,3.0,1.0,8.0,0.0
11.0,25.0,0.0,15.0,1.0,0.0,0.0,4.0,0.0
0.0,16.0,3.0,6.0,1.0,0.0,0.0,5.0,0.0
25.0,188.0,12.0,118.0,27.0,15.0,4.0,124.0,0.0
0.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1255.0,1021.0,175.0,2126.0,1456.0,740.0,34.0,0.0,0.0
7.0,51.0,1.0,48.0,20.0,17.0,0.0,48.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12.0,38.0,0.0,32.0,22.0,12.0,1.0,0.0,0.0
90.0,97.0,0.0,146.0,110.0,69.0,8.0,263.0,0.0
0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
74.0,71.0,1.0,67.0,23.0,14.0,3.0,0.0,0.0
130.0,249.0,34.0,335.0,143.0,54.0,4.0,0.0,0.0
0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,8.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11.0,14.0,2.0,23.0,13.0,7.0,1.0,8.0,0.0
20.0,29.0,1.0,31.0,27.0,1.0,0.0,0.0,1.0
2.0,23.0,2.0,18.0,6.0,2.0,1.0,0.0,1.0
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
52.0,101.0,19.0,96.0,29.0,8.0,0.0,9.0,0.0
1703.0,501.0,40.0,2403.0,1929.0,1494.0,43.0,50.0,0.0
3.0,13.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.0,6.0,1.0,8.0,1.0,0.0,0.0,0.0,1.0
26.0,115.0,16.0,28.0,13.0,11.0,0.0,15.0,1.0
1.0,11.0,0.0,2.0,1.0,2.0,0.0,6.0,1.0
83.0,379.0,13.0,222.0,104.0,27.0,6.0,0.0,0.0
0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
1189.0,417.0,5.0,1491.0,1305.0,1800.0,18.0,232.0,0.0
2.0,20.0,1.0,20.0,0.0,1.0,0.0,1.0,1.0
1.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,15.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0
141.0,118.0,11.0,215.0,125.0,36.0,4.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1299.0,1105.0,247.0,1647.0,1148.0,354.0,47.0,16.0,0.0
40.0,253.0,6.0,171.0,38.0,15.0,2.0,33.0,0.0
1.0,7.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0
158.0,182.0,28.0,292.0,154.0,81.0,6.0,12.0,0.0
84.0,254.0,54.0,250.0,279.0,87.0,13.0,75.0,0.0
0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,28.0,4.0,15.0,5.0,0.0,0.0,0.0,0.0
0.0,7.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0
57.0,109.0,23.0,240.0,174.0,52.0,5.0,0.0,0.0
2.0,17.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
162.0,374.0,26.0,318.0,154.0,132.0,7.0,1.0,0.0
2.0,18.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0
309.0,131.0,30.0,818.0,279.0,34.0,4.0,59.0,0.0
0.0,9.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0
2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,1.0
73.0,282.0,69.0,326.0,168.0,48.0,4.0,0.0,0.0
0.0,4.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0
72.0,224.0,7.0,260.0,125.0,40.0,6.0,2.0,0.0
0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,3.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0
5.0,105.0,0.0,61.0,17.0,2.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2.0,15.0,2.0,9.0,4.0,1.0,0.0,28.0,0.0
0.0,7.0,0.0,4.0,1.0,1.0,0.0,11.0,0.0
0.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,51.0,2.0,0.0,0.0,17.0,2.0,42.0,1.0
10.0,54.0,3.0,27.0,5.0,1.0,1.0,0.0,0.0
15.0,62.0,1.0,39.0,11.0,0.0,0.0,0.0,0.0
4.0,57.0,1.0,22.0,8.0,1.0,0.0,0.0,1.0
0.0,4.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
58.0,103.0,13.0,131.0,72.0,48.0,6.0,0.0,0.0
52.0,62.0,6.0,83.0,35.0,37.0,2.0,19.0,0.0
0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
4.0,14.0,1.0,18.0,3.0,0.0,1.0,0.0,0.0
0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3.0,67.0,0.0,9.0,3.0,1.0,0.0,0.0,0.0
5.0,54.0,2.0,19.0,10.0,9.0,1.0,17.0,0.0
0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,8.0,0.0,5.0,5.0,0.0,0.0,0.0,1.0
11.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0
2.0,42.0,0.0,3.0,1.0,0.0,0.0,13.0,0.0
0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,35.0,1.0,29.0,1.0,0.0,0.0,1.0,0.0
5.0,48.0,0.0,14.0,6.0,2.0,0.0,0.0,0.0
29.0,35.0,1.0,60.0,7.0,2.0,0.0,0.0,0.0
98.0,341.0,28.0,261.0,125.0,163.0,13.0,21.0,0.0
877.0,1378.0,56.0,3308.0,2617.0,1357.0,66.0,284.0,0.0
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.0,64.0,0.0,19.0,5.0,6.0,0.0,0.0,0.0
555.0,548.0,13.0,849.0,605.0,426.0,40.0,122.0,0.0
1.0,30.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0
1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
0.0,8.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0
0.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
626.0,1427.0,366.0,2459.0,1473.0,835.0,88.0,0.0,0.0
54.0,232.0,10.0,255.0,136.0,92.0,5.0,33.0,0.0
0.0,15.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0
258.0,324.0,8.0,530.0,342.0,183.0,14.0,49.0,0.0
0.0,9.0,0.0,5.0,0.0,2.0,0.0,0.0,1.0
4.0,7.0,0.0,6.0,7.0,1.0,1.0,0.0,0.0
748.0,1405.0,146.0,1214.0,543.0,176.0,19.0,21.0,0.0
182.0,106.0,7.0,228.0,130.0,73.0,1.0,0.0,0.0
1.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0
0.0,8.0,1.0,2.0,0.0,1.0,0.0,12.0,0.0
1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
135.0,241.0,13.0,232.0,142.0,102.0,5.0,0.0,0.0
138.0,442.0,56.0,628.0,398.0,154.0,14.0,123.0,0.0
0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4.0,11.0,0.0,6.0,8.0,1.0,0.0,0.0,1.0
2.0,69.0,5.0,28.0,4.0,5.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4.0,1.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10.0,14.0,0.0,17.0,9.0,0.0,0.0,0.0,1.0
nan,nan,nan,nan,nan,nan,nan,nan,1.0
324.0,232.0,26.0,568.0,394.0,168.0,7.0,0.0,0.0
0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
2.0,17.0,0.0,9.0,1.0,1.0,0.0,0.0,0.0
159.0,378.0,32.0,489.0,255.0,178.0,31.0,180.0,0.0
0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,17.0,0.0,4.0,2.0,4.0,0.0,0.0,1.0
60.0,82.0,5.0,180.0,132.0,69.0,10.0,1.0,0.0
19.0,104.0,8.0,103.0,24.0,14.0,3.0,0.0,0.0
2.0,24.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0
4.0,21.0,1.0,16.0,1.0,0.0,0.0,0.0,0.0
19.0,66.0,5.0,38.0,17.0,7.0,1.0,1.0,0.0
0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24.0,54.0,0.0,66.0,34.0,9.0,4.0,0.0,0.0
0.0,12.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0
0.0,10.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,13.0,0.0,2.0,1.0,1.0,2.0,3.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,8.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0
416.0,393.0,52.0,928.0,518.0,416.0,20.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
913.0,498.0,84.0,1145.0,831.0,356.0,14.0,99.0,0.0
3.0,8.0,1.0,5.0,1.0,0.0,0.0,3.0,0.0
